Time,cDAQ2Mod1/ai0
21/06/2021 13:36:33.067,3.6082503724856
21/06/2021 13:36:33.068,3.6096641079416
21/06/2021 13:36:33.069,3.6096641079416
21/06/2021 13:36:33.070,3.6089572402136
21/06/2021 13:36:33.071,3.6075435047576
21/06/2021 13:36:33.072,3.6048574073912
21/06/2021 13:36:33.073,3.6044332867544
21/06/2021 13:36:33.074,3.6041505396632
21/06/2021 13:36:33.075,3.6044332867544
21/06/2021 13:36:33.076,3.6068366370296
21/06/2021 13:36:33.077,3.6076848783032
21/06/2021 13:36:33.078,3.6085331195768
21/06/2021 13:36:33.079,3.6068366370296
21/06/2021 13:36:33.080,3.605281528028
21/06/2021 13:36:33.081,3.6033022983896
21/06/2021 13:36:33.082,3.6025954306616
21/06/2021 13:36:33.083,3.6045746603
21/06/2021 13:36:33.084,3.6064125163928
21/06/2021 13:36:33.085,3.6089572402136
21/06/2021 13:36:33.086,3.60810899894
21/06/2021 13:36:33.087,3.6078262518488
21/06/2021 13:36:33.088,3.6058470222104
21/06/2021 13:36:33.089,3.6045746603
21/06/2021 13:36:33.090,3.6054229015736
21/06/2021 13:36:33.091,3.6049987809368
21/06/2021 13:36:33.092,3.606695263484
21/06/2021 13:36:33.093,3.60810899894
21/06/2021 13:36:33.094,3.6092399873048
21/06/2021 13:36:33.095,3.6092399873048
21/06/2021 13:36:33.096,3.6098054814872
21/06/2021 13:36:33.097,3.6089572402136
21/06/2021 13:36:33.098,3.6068366370296
21/06/2021 13:36:33.099,3.6057056486648
21/06/2021 13:36:33.100,3.6048574073912
21/06/2021 13:36:33.101,3.6040091661176
21/06/2021 13:36:33.102,3.6045746603
21/06/2021 13:36:33.103,3.6057056486648
21/06/2021 13:36:33.104,3.6076848783032
21/06/2021 13:36:33.105,3.6083917460312
21/06/2021 13:36:33.106,3.606695263484
21/06/2021 13:36:33.107,3.6054229015736
21/06/2021 13:36:33.108,3.603867792572
21/06/2021 13:36:33.109,3.6025954306616
21/06/2021 13:36:33.110,3.6048574073912
21/06/2021 13:36:33.111,3.6069780105752
21/06/2021 13:36:33.112,3.6083917460312
21/06/2021 13:36:33.113,3.608815866668
21/06/2021 13:36:33.114,3.6075435047576
21/06/2021 13:36:33.115,3.605281528028
21/06/2021 13:36:33.116,3.6040091661176
21/06/2021 13:36:33.117,3.6037264190264
21/06/2021 13:36:33.118,3.6055642751192
21/06/2021 13:36:33.119,3.605988395756
21/06/2021 13:36:33.120,3.60810899894
21/06/2021 13:36:33.121,3.6096641079416
21/06/2021 13:36:33.122,3.6093813608504
21/06/2021 13:36:33.123,3.6098054814872
21/06/2021 13:36:33.124,3.608815866668
21/06/2021 13:36:33.125,3.60810899894
21/06/2021 13:36:33.126,3.6068366370296
21/06/2021 13:36:33.127,3.6057056486648
21/06/2021 13:36:33.128,3.6044332867544
21/06/2021 13:36:33.129,3.605281528028
21/06/2021 13:36:33.130,3.6064125163928
21/06/2021 13:36:33.131,3.6076848783032
21/06/2021 13:36:33.132,3.6082503724856
21/06/2021 13:36:33.133,3.6079676253944
21/06/2021 13:36:33.134,3.6048574073912
21/06/2021 13:36:33.135,3.6033022983896
21/06/2021 13:36:33.136,3.603160924844
21/06/2021 13:36:33.137,3.6037264190264
21/06/2021 13:36:33.138,3.6062711428472
21/06/2021 13:36:33.139,3.6082503724856
21/06/2021 13:36:33.140,3.6085331195768
21/06/2021 13:36:33.141,3.6078262518488
21/06/2021 13:36:33.142,3.6048574073912
21/06/2021 13:36:33.143,3.6045746603
21/06/2021 13:36:33.144,3.6041505396632
21/06/2021 13:36:33.145,3.605281528028
21/06/2021 13:36:33.146,3.6064125163928
21/06/2021 13:36:33.147,3.6085331195768
21/06/2021 13:36:33.148,3.6096641079416
21/06/2021 13:36:33.149,3.610229602124
21/06/2021 13:36:33.150,3.6093813608504
21/06/2021 13:36:33.151,3.6079676253944
21/06/2021 13:36:33.152,3.6057056486648
21/06/2021 13:36:33.153,3.6057056486648
21/06/2021 13:36:33.154,3.6033022983896
21/06/2021 13:36:33.155,3.6042919132088
21/06/2021 13:36:33.156,3.605281528028
21/06/2021 13:36:33.157,3.6071193841208
21/06/2021 13:36:33.158,3.6075435047576
21/06/2021 13:36:33.159,3.6078262518488
21/06/2021 13:36:33.160,3.605988395756
21/06/2021 13:36:33.161,3.6037264190264
21/06/2021 13:36:33.162,3.602454057116
21/06/2021 13:36:33.163,3.603867792572
21/06/2021 13:36:33.164,3.6058470222104
21/06/2021 13:36:33.165,3.6075435047576
21/06/2021 13:36:33.166,3.6085331195768
21/06/2021 13:36:33.167,3.610229602124
21/06/2021 13:36:33.168,3.6090986137592
21/06/2021 13:36:33.169,3.6071193841208
21/06/2021 13:36:33.170,3.6065538899384
21/06/2021 13:36:33.171,3.6048574073912
21/06/2021 13:36:33.172,3.6045746603
21/06/2021 13:36:33.173,3.605988395756
21/06/2021 13:36:33.174,3.606695263484
21/06/2021 13:36:33.175,3.6078262518488
21/06/2021 13:36:33.176,3.6082503724856
21/06/2021 13:36:33.177,3.6085331195768
21/06/2021 13:36:33.178,3.6078262518488
21/06/2021 13:36:33.179,3.605988395756
21/06/2021 13:36:33.180,3.6048574073912
21/06/2021 13:36:33.181,3.6033022983896
21/06/2021 13:36:33.182,3.603160924844
21/06/2021 13:36:33.183,3.6054229015736
21/06/2021 13:36:33.184,3.6079676253944
21/06/2021 13:36:33.185,3.608815866668
21/06/2021 13:36:33.186,3.60810899894
21/06/2021 13:36:33.187,3.6072607576664
21/06/2021 13:36:33.188,3.605281528028
21/06/2021 13:36:33.189,3.6035850454808
21/06/2021 13:36:33.190,3.6037264190264
21/06/2021 13:36:33.191,3.6048574073912
21/06/2021 13:36:33.192,3.6069780105752
21/06/2021 13:36:33.193,3.6089572402136
21/06/2021 13:36:33.194,3.6092399873048
21/06/2021 13:36:33.195,3.608815866668
21/06/2021 13:36:33.196,3.6078262518488
21/06/2021 13:36:33.197,3.605988395756
21/06/2021 13:36:33.198,3.605281528028
21/06/2021 13:36:33.199,3.6042919132088
21/06/2021 13:36:33.200,3.6047160338456
21/06/2021 13:36:33.201,3.6058470222104
21/06/2021 13:36:33.202,3.6069780105752
21/06/2021 13:36:33.203,3.6076848783032
21/06/2021 13:36:33.204,3.6089572402136
21/06/2021 13:36:33.205,3.6078262518488
21/06/2021 13:36:33.206,3.606695263484
21/06/2021 13:36:33.207,3.605281528028
21/06/2021 13:36:33.208,3.6045746603
21/06/2021 13:36:33.209,3.6044332867544
21/06/2021 13:36:33.210,3.6057056486648
21/06/2021 13:36:33.211,3.6076848783032
21/06/2021 13:36:33.212,3.608815866668
21/06/2021 13:36:33.213,3.608815866668
21/06/2021 13:36:33.214,3.6071193841208
21/06/2021 13:36:33.215,3.6057056486648
21/06/2021 13:36:33.216,3.6044332867544
21/06/2021 13:36:33.217,3.6034436719352
21/06/2021 13:36:33.218,3.605281528028
21/06/2021 13:36:33.219,3.6065538899384
21/06/2021 13:36:33.220,3.60810899894
21/06/2021 13:36:33.221,3.6096641079416
21/06/2021 13:36:33.222,3.6089572402136
21/06/2021 13:36:33.223,3.6090986137592
21/06/2021 13:36:33.224,3.6069780105752
21/06/2021 13:36:33.225,3.6048574073912
21/06/2021 13:36:33.226,3.6049987809368
21/06/2021 13:36:33.227,3.6048574073912
21/06/2021 13:36:33.228,3.605281528028
21/06/2021 13:36:33.229,3.6068366370296
21/06/2021 13:36:33.230,3.6086744931224
21/06/2021 13:36:33.231,3.6082503724856
21/06/2021 13:36:33.232,3.607402131212
21/06/2021 13:36:33.233,3.6057056486648
21/06/2021 13:36:33.234,3.6042919132088
21/06/2021 13:36:33.235,3.6035850454808
21/06/2021 13:36:33.236,3.6045746603
21/06/2021 13:36:33.237,3.605988395756
21/06/2021 13:36:33.238,3.6075435047576
21/06/2021 13:36:33.239,3.6089572402136
21/06/2021 13:36:33.240,3.6090986137592
21/06/2021 13:36:33.241,3.6083917460312
21/06/2021 13:36:33.242,3.6058470222104
21/06/2021 13:36:33.243,3.6042919132088
21/06/2021 13:36:33.244,3.6051401544824
21/06/2021 13:36:33.245,3.6048574073912
21/06/2021 13:36:33.246,3.6058470222104
21/06/2021 13:36:33.247,3.6079676253944
21/06/2021 13:36:33.248,3.6092399873048
21/06/2021 13:36:33.249,3.6100882285784
21/06/2021 13:36:33.250,3.6092399873048
21/06/2021 13:36:33.251,3.6075435047576
21/06/2021 13:36:33.252,3.6057056486648
21/06/2021 13:36:33.253,3.6048574073912
21/06/2021 13:36:33.254,3.603160924844
21/06/2021 13:36:33.255,3.6037264190264
21/06/2021 13:36:33.256,3.6061297693016
21/06/2021 13:36:33.257,3.6069780105752
21/06/2021 13:36:33.258,3.6082503724856
21/06/2021 13:36:33.259,3.6083917460312
21/06/2021 13:36:33.260,3.6068366370296
21/06/2021 13:36:33.261,3.6051401544824
21/06/2021 13:36:33.262,3.603160924844
21/06/2021 13:36:33.263,3.6035850454808
21/06/2021 13:36:33.264,3.6054229015736
21/06/2021 13:36:33.265,3.6068366370296
21/06/2021 13:36:33.266,3.6083917460312
21/06/2021 13:36:33.267,3.6098054814872
21/06/2021 13:36:33.268,3.6093813608504
21/06/2021 13:36:33.269,3.60810899894
21/06/2021 13:36:33.270,3.606695263484
21/06/2021 13:36:33.271,3.6040091661176
21/06/2021 13:36:33.272,3.6040091661176
21/06/2021 13:36:33.273,3.603867792572
21/06/2021 13:36:33.274,3.605988395756
21/06/2021 13:36:33.275,3.6075435047576
21/06/2021 13:36:33.276,3.608815866668
21/06/2021 13:36:33.277,3.60810899894
21/06/2021 13:36:33.278,3.605988395756
21/06/2021 13:36:33.279,3.6049987809368
21/06/2021 13:36:33.280,3.603160924844
21/06/2021 13:36:33.281,3.603867792572
21/06/2021 13:36:33.282,3.6042919132088
21/06/2021 13:36:33.283,3.6064125163928
21/06/2021 13:36:33.284,3.6089572402136
21/06/2021 13:36:33.285,3.609522734396
21/06/2021 13:36:33.286,3.609522734396
21/06/2021 13:36:33.287,3.6086744931224
21/06/2021 13:36:33.288,3.606695263484
21/06/2021 13:36:33.289,3.6058470222104
21/06/2021 13:36:33.290,3.6048574073912
21/06/2021 13:36:33.291,3.605281528028
21/06/2021 13:36:33.292,3.6057056486648
21/06/2021 13:36:33.293,3.60810899894
21/06/2021 13:36:33.294,3.6093813608504
21/06/2021 13:36:33.295,3.6090986137592
21/06/2021 13:36:33.296,3.608815866668
21/06/2021 13:36:33.297,3.6068366370296
21/06/2021 13:36:33.298,3.605281528028
21/06/2021 13:36:33.299,3.6040091661176
21/06/2021 13:36:33.300,3.603867792572
21/06/2021 13:36:33.301,3.6044332867544
21/06/2021 13:36:33.302,3.6057056486648
21/06/2021 13:36:33.303,3.6076848783032
21/06/2021 13:36:33.304,3.608815866668
21/06/2021 13:36:33.305,3.6078262518488
21/06/2021 13:36:33.306,3.6061297693016
21/06/2021 13:36:33.307,3.6044332867544
21/06/2021 13:36:33.308,3.6042919132088
21/06/2021 13:36:33.309,3.6048574073912
21/06/2021 13:36:33.310,3.605988395756
21/06/2021 13:36:33.311,3.6075435047576
21/06/2021 13:36:33.312,3.6092399873048
21/06/2021 13:36:33.313,3.6098054814872
21/06/2021 13:36:33.314,3.6085331195768
21/06/2021 13:36:33.315,3.6065538899384
21/06/2021 13:36:33.316,3.6051401544824
21/06/2021 13:36:33.317,3.6040091661176
21/06/2021 13:36:33.318,3.6042919132088
21/06/2021 13:36:33.319,3.6057056486648
21/06/2021 13:36:33.320,3.607402131212
21/06/2021 13:36:33.321,3.608815866668
21/06/2021 13:36:33.322,3.6090986137592
21/06/2021 13:36:33.323,3.6089572402136
21/06/2021 13:36:33.324,3.6082503724856
21/06/2021 13:36:33.325,3.6065538899384
21/06/2021 13:36:33.326,3.6044332867544
21/06/2021 13:36:33.327,3.6049987809368
21/06/2021 13:36:33.328,3.6044332867544
21/06/2021 13:36:33.329,3.6064125163928
21/06/2021 13:36:33.330,3.608815866668
21/06/2021 13:36:33.331,3.6086744931224
21/06/2021 13:36:33.332,3.6078262518488
21/06/2021 13:36:33.333,3.606695263484
21/06/2021 13:36:33.334,3.6044332867544
21/06/2021 13:36:33.335,3.6041505396632
21/06/2021 13:36:33.336,3.603867792572
21/06/2021 13:36:33.337,3.6045746603
21/06/2021 13:36:33.338,3.6068366370296
21/06/2021 13:36:33.339,3.6086744931224
21/06/2021 13:36:33.340,3.6096641079416
21/06/2021 13:36:33.341,3.6093813608504
21/06/2021 13:36:33.342,3.6076848783032
21/06/2021 13:36:33.343,3.605988395756
21/06/2021 13:36:33.344,3.6054229015736
21/06/2021 13:36:33.345,3.6042919132088
21/06/2021 13:36:33.346,3.6044332867544
21/06/2021 13:36:33.347,3.6064125163928
21/06/2021 13:36:33.348,3.6075435047576
21/06/2021 13:36:33.349,3.6083917460312
21/06/2021 13:36:33.350,3.60810899894
21/06/2021 13:36:33.351,3.607402131212
21/06/2021 13:36:33.352,3.6051401544824
21/06/2021 13:36:33.353,3.6041505396632
21/06/2021 13:36:33.354,3.6027368042072
21/06/2021 13:36:33.355,3.6044332867544
21/06/2021 13:36:33.356,3.605988395756
21/06/2021 13:36:33.357,3.6075435047576
21/06/2021 13:36:33.358,3.6086744931224
21/06/2021 13:36:33.359,3.6089572402136
21/06/2021 13:36:33.360,3.6085331195768
21/06/2021 13:36:33.361,3.6071193841208
21/06/2021 13:36:33.362,3.605281528028
21/06/2021 13:36:33.363,3.6035850454808
21/06/2021 13:36:33.364,3.6055642751192
21/06/2021 13:36:33.365,3.6057056486648
21/06/2021 13:36:33.366,3.6068366370296
21/06/2021 13:36:33.367,3.6086744931224
21/06/2021 13:36:33.368,3.6096641079416
21/06/2021 13:36:33.369,3.609522734396
21/06/2021 13:36:33.370,3.6085331195768
21/06/2021 13:36:33.371,3.6064125163928
21/06/2021 13:36:33.372,3.6048574073912
21/06/2021 13:36:33.373,3.6034436719352
21/06/2021 13:36:33.374,3.6035850454808
21/06/2021 13:36:33.375,3.6045746603
21/06/2021 13:36:33.376,3.6068366370296
