Time,x-force,y-force,z-force
18/06/2021 09:31:29.850,-0.0297387985439954,-0.247744161307498,-0.240427066970399
18/06/2021 09:31:29.860,-0.0198464747039999,-0.201552662382497,-0.210926813354401
18/06/2021 09:31:29.870,-0.014282042544,-0.596996958057495,-0.193718332078401
18/06/2021 09:31:29.880,-0.0761090665439959,0.102635257367503,-0.247802130374401
18/06/2021 09:31:29.890,-0.0297387985439954,0.0305314541675017,-0.139634533782401
18/06/2021 09:31:29.900,-0.0291205283039986,0.280641521517502,-0.134717824846399
18/06/2021 09:31:29.910,0.0605286564960039,-0.271403221732495,-0.287135801862402
18/06/2021 09:31:29.920,-0.0161368532639976,-0.344633646857496,-0.181426559738401
18/06/2021 09:31:29.930,-0.0458138247839983,-0.634175481582496,-0.269927320586401
18/06/2021 09:31:29.940,-0.0686898236639983,-0.140715078432496,-0.223218585694401
18/06/2021 09:31:29.950,-0.00562625918399817,-0.00326720358249588,-0.0535921274023998
18/06/2021 09:31:29.960,0.0493997921760041,0.303173960017503,-0.3412196001584
18/06/2021 09:31:29.970,-0.0285022580639946,0.158966353617501,-0.0880090899544008
18/06/2021 09:31:29.980,-0.0618888510239977,-0.359279731882495,-0.252718839310401
18/06/2021 09:31:29.990,-0.102694686863995,-0.470815302457499,-0.230593649098401
18/06/2021 09:31:30.000,-0.0334484199839977,-0.396458255407495,-0.237968712502401
18/06/2021 09:31:30.010,0.0382709278560043,0.493573065342503,-0.0265502282544006
18/06/2021 09:31:30.020,0.0456901707360053,0.0271515883925026,-0.363344790370402
18/06/2021 09:31:30.030,0.0073574158560028,0.317820045042502,-0.117509343570401
18/06/2021 09:31:30.040,-0.0655984724639964,-0.759230515257496,-0.119967698038401
18/06/2021 09:31:30.050,-0.0464320950239987,-0.281542819057496,-0.3658031448384
18/06/2021 09:31:30.060,-0.0204647449439967,-0.412230962357498,-0.1298011159104
18/06/2021 09:31:30.070,0.00983049681600079,0.386543982467504,-0.237968712502401
18/06/2021 09:31:30.080,0.00859395633600357,0.201777986767503,-0.2650106116504
18/06/2021 09:31:30.090,-0.055087878383997,0.0215184787675042,-0.051133772934401
18/06/2021 09:31:30.100,-0.0285022580639946,-0.280416197132496,-0.233052003566401
18/06/2021 09:31:30.110,-0.0408676628639988,-0.571084653782496,-0.3092609920744
18/06/2021 09:31:30.120,0.0166314694560015,-0.0674846533074991,-0.0413003550624005
18/06/2021 09:31:30.130,0.0116853075360019,-0.138461834582497,-0.351053018030401
18/06/2021 09:31:30.140,-0.0130455020639957,0.369644653592506,-0.1298011159104
18/06/2021 09:31:30.150,-0.00933588062399693,-0.283796062907495,-0.0806340265504009
18/06/2021 09:31:30.160,-0.0631253915039984,-0.0426989709574954,-0.4248036520704
18/06/2021 09:31:30.170,-0.0130455020639957,-0.459549083207499,-0.134717824846399
18/06/2021 09:31:30.180,-0.068071553423998,-0.174513736182497,-0.223218585694401
18/06/2021 09:31:30.190,-0.0198464747039999,-0.0607249217574974,-0.321552764414401
18/06/2021 09:31:30.200,-0.0328301497439973,0.154459865917502,-0.0413003550624005
18/06/2021 09:31:30.210,0.0166314694560015,0.0755963311675032,-0.240427066970399
18/06/2021 09:31:30.220,-0.0179916639839988,-0.274783087507497,-0.252718839310401
18/06/2021 09:31:30.230,-0.0186099342239956,-0.283796062907495,-0.0978425078263996
18/06/2021 09:31:30.240,-0.0223195556639979,-0.489967875182497,-0.328927827818401
18/06/2021 09:31:30.250,-0.0130455020639957,0.107141745067501,-0.100300862294402
18/06/2021 09:31:30.260,0.0166314694560015,-0.0843839821824979,-0.1838849142064
18/06/2021 09:31:30.270,-0.0173733937439948,0.255855839167502,-0.3166360554784
18/06/2021 09:31:30.280,-0.0111906913439981,-0.515880179457497,-0.102759216762401
18/06/2021 09:31:30.290,-0.0526147974239954,-0.0663580313824959,-0.1986350410144
18/06/2021 09:31:30.300,-0.0575609593439985,-0.456169217432496,-0.358428081434401
18/06/2021 09:31:30.310,0.00550260513600165,0.247969485692504,-0.0585088363383992
18/06/2021 09:31:30.320,0.0129218480160027,-0.279289575207496,-0.2797607384584
18/06/2021 09:31:30.330,0.0166314694560015,0.134180671267504,-0.262552257182401
18/06/2021 09:31:30.340,-0.0229378259039947,-0.629668993882497,-0.0683422542104015
18/06/2021 09:31:30.350,-0.0464320950239987,-0.148601431907498,-0.299427574202401
18/06/2021 09:31:30.360,-0.0130455020639957,-0.281542819057496,-0.240427066970399
18/06/2021 09:31:30.370,0.00983049681600079,0.321199910817501,-0.0634255452744021
18/06/2021 09:31:30.380,0.0129218480160027,0.000112662192503166,-0.328927827818401
18/06/2021 09:31:30.390,-0.0427224735839964,-0.0641047875324965,-0.1986350410144
18/06/2021 09:31:30.400,-0.0705446343839959,-0.339000537232497,-0.1617597239944
18/06/2021 09:31:30.410,-0.0637436617439953,-0.398711499257498,-0.338761245690401
18/06/2021 09:31:30.420,-0.00377144846399702,0.026024966467503,-0.0929257988904002
18/06/2021 09:31:30.430,0.0339430361760016,-0.00890031320749785,-0.245343775906401
18/06/2021 09:31:30.440,0.0104487670560047,0.368518031667502,-0.176509850802402
18/06/2021 09:31:30.450,0.000556443216002123,-0.344633646857496,-0.132259470378401
18/06/2021 09:31:30.460,-0.0507599867039943,-0.249997405157497,-0.3190944099464
18/06/2021 09:31:30.470,-0.0149003127839968,-0.598123579982499,-0.178968205270401
18/06/2021 09:31:30.480,-0.0173733937439948,-0.00890031320749785,-0.176509850802402
18/06/2021 09:31:30.490,0.000556443216002123,0.128547561642502,-0.262552257182401
