Time,y
21/06/2021 12:58:12.303,3.6606999579032
21/06/2021 12:58:12.304,3.6649411642712
21/06/2021 12:58:12.305,3.6655066584536
21/06/2021 12:58:12.306,3.6621136933592
21/06/2021 12:58:12.307,3.6670617674552
21/06/2021 12:58:12.308,3.6655066584536
21/06/2021 12:58:12.309,3.662537813996
21/06/2021 12:58:12.310,3.6670617674552
21/06/2021 12:58:12.311,3.665365284908
21/06/2021 12:58:12.312,3.6629619346328
21/06/2021 12:58:12.313,3.666779020364
21/06/2021 12:58:12.314,3.6663548997272
21/06/2021 12:58:12.315,3.6629619346328
21/06/2021 12:58:12.316,3.6659307790904
21/06/2021 12:58:12.317,3.667485888092
21/06/2021 12:58:12.318,3.6635274288152
21/06/2021 12:58:12.319,3.6652239113624
21/06/2021 12:58:12.320,3.6677686351832
21/06/2021 12:58:12.321,3.6631033081784
21/06/2021 12:58:12.322,3.6647997907256
21/06/2021 12:58:12.323,3.6673445145464
21/06/2021 12:58:12.324,3.663244681724
21/06/2021 12:58:12.325,3.6643756700888
21/06/2021 12:58:12.326,3.6676272616376
21/06/2021 12:58:12.327,3.6631033081784
21/06/2021 12:58:12.328,3.6645170436344
21/06/2021 12:58:12.329,3.6672031410008
21/06/2021 12:58:12.330,3.662537813996
21/06/2021 12:58:12.331,3.66465841718
21/06/2021 12:58:12.332,3.6676272616376
21/06/2021 12:58:12.333,3.6629619346328
21/06/2021 12:58:12.334,3.66465841718
21/06/2021 12:58:12.335,3.6670617674552
21/06/2021 12:58:12.336,3.662537813996
21/06/2021 12:58:12.337,3.6642342965432
21/06/2021 12:58:12.338,3.6680513822744
21/06/2021 12:58:12.339,3.6633860552696
21/06/2021 12:58:12.340,3.6645170436344
21/06/2021 12:58:12.341,3.6679100087288
21/06/2021 12:58:12.342,3.6645170436344
21/06/2021 12:58:12.343,3.6636688023608
21/06/2021 12:58:12.344,3.66819275582
21/06/2021 12:58:12.345,3.6649411642712
21/06/2021 12:58:12.346,3.6640929229976
21/06/2021 12:58:12.347,3.66819275582
21/06/2021 12:58:12.348,3.6649411642712
21/06/2021 12:58:12.349,3.6623964404504
21/06/2021 12:58:12.350,3.6670617674552
21/06/2021 12:58:12.351,3.663951549452
21/06/2021 12:58:12.352,3.6626791875416
21/06/2021 12:58:12.353,3.6672031410008
21/06/2021 12:58:12.354,3.6633860552696
21/06/2021 12:58:12.355,3.6628205610872
21/06/2021 12:58:12.356,3.6670617674552
21/06/2021 12:58:12.357,3.6635274288152
21/06/2021 12:58:12.358,3.6635274288152
21/06/2021 12:58:12.359,3.667485888092
21/06/2021 12:58:12.360,3.6638101759064
21/06/2021 12:58:12.361,3.663244681724
21/06/2021 12:58:12.362,3.6679100087288
21/06/2021 12:58:12.363,3.6655066584536
21/06/2021 12:58:12.364,3.6640929229976
21/06/2021 12:58:12.365,3.668899623548
21/06/2021 12:58:12.366,3.6683341293656
21/06/2021 12:58:12.367,3.6643756700888
21/06/2021 12:58:12.368,3.6676272616376
21/06/2021 12:58:12.369,3.6679100087288
21/06/2021 12:58:12.370,3.6643756700888
21/06/2021 12:58:12.371,3.665365284908
21/06/2021 12:58:12.372,3.6683341293656
21/06/2021 12:58:12.373,3.6635274288152
21/06/2021 12:58:12.374,3.6652239113624
21/06/2021 12:58:12.375,3.6672031410008
21/06/2021 12:58:12.376,3.6619723198136
21/06/2021 12:58:12.377,3.6643756700888
21/06/2021 12:58:12.378,3.6662135261816
21/06/2021 12:58:12.379,3.6614068256312
21/06/2021 12:58:12.380,3.6643756700888
21/06/2021 12:58:12.381,3.665365284908
21/06/2021 12:58:12.382,3.6614068256312
21/06/2021 12:58:12.383,3.665365284908
21/06/2021 12:58:12.384,3.6647997907256
21/06/2021 12:58:12.385,3.6622550669048
21/06/2021 12:58:12.386,3.6666376468184
21/06/2021 12:58:12.387,3.6652239113624
21/06/2021 12:58:12.388,3.6626791875416
21/06/2021 12:58:12.389,3.6669203939096
21/06/2021 12:58:12.390,3.6655066584536
21/06/2021 12:58:12.391,3.6633860552696
21/06/2021 12:58:12.392,3.6679100087288
21/06/2021 12:58:12.393,3.6672031410008
21/06/2021 12:58:12.394,3.6635274288152
21/06/2021 12:58:12.395,3.6663548997272
21/06/2021 12:58:12.396,3.6676272616376
21/06/2021 12:58:12.397,3.6642342965432
21/06/2021 12:58:12.398,3.6659307790904
21/06/2021 12:58:12.399,3.6690409970936
21/06/2021 12:58:12.400,3.6643756700888
21/06/2021 12:58:12.401,3.6638101759064
21/06/2021 12:58:12.402,3.6687582500024
21/06/2021 12:58:12.403,3.6650825378168
21/06/2021 12:58:12.404,3.6638101759064
21/06/2021 12:58:12.405,3.66819275582
21/06/2021 12:58:12.406,3.6657894055448
21/06/2021 12:58:12.407,3.6636688023608
21/06/2021 12:58:12.408,3.6679100087288
21/06/2021 12:58:12.409,3.6640929229976
21/06/2021 12:58:12.410,3.662537813996
21/06/2021 12:58:12.411,3.6670617674552
21/06/2021 12:58:12.412,3.6631033081784
21/06/2021 12:58:12.413,3.6633860552696
21/06/2021 12:58:12.414,3.6672031410008
21/06/2021 12:58:12.415,3.6629619346328
21/06/2021 12:58:12.416,3.6643756700888
21/06/2021 12:58:12.417,3.666779020364
21/06/2021 12:58:12.418,3.662537813996
21/06/2021 12:58:12.419,3.6642342965432
21/06/2021 12:58:12.420,3.6664962732728
21/06/2021 12:58:12.421,3.661830946268
21/06/2021 12:58:12.422,3.6652239113624
21/06/2021 12:58:12.423,3.666072152636
21/06/2021 12:58:12.424,3.6626791875416
21/06/2021 12:58:12.425,3.6663548997272
21/06/2021 12:58:12.426,3.6670617674552
21/06/2021 12:58:12.427,3.662537813996
21/06/2021 12:58:12.428,3.6666376468184
21/06/2021 12:58:12.429,3.666779020364
21/06/2021 12:58:12.430,3.6623964404504
21/06/2021 12:58:12.431,3.6669203939096
21/06/2021 12:58:12.432,3.666779020364
21/06/2021 12:58:12.433,3.6635274288152
21/06/2021 12:58:12.434,3.667485888092
21/06/2021 12:58:12.435,3.6686168764568
21/06/2021 12:58:12.436,3.6645170436344
21/06/2021 12:58:12.437,3.665365284908
21/06/2021 12:58:12.438,3.6697478648216
21/06/2021 12:58:12.439,3.6669203939096
21/06/2021 12:58:12.440,3.6645170436344
21/06/2021 12:58:12.441,3.6683341293656
21/06/2021 12:58:12.442,3.668899623548
21/06/2021 12:58:12.443,3.6647997907256
21/06/2021 12:58:12.444,3.6672031410008
21/06/2021 12:58:12.445,3.6691823706392
21/06/2021 12:58:12.446,3.66465841718
21/06/2021 12:58:12.447,3.666072152636
21/06/2021 12:58:12.448,3.6687582500024
21/06/2021 12:58:12.449,3.6635274288152
21/06/2021 12:58:12.450,3.6638101759064
21/06/2021 12:58:12.451,3.665365284908
21/06/2021 12:58:12.452,3.6602758372664
21/06/2021 12:58:12.453,3.6642342965432
21/06/2021 12:58:12.454,3.6614068256312
21/06/2021 12:58:12.455,3.6605585843576
21/06/2021 12:58:12.456,3.6636688023608
21/06/2021 12:58:12.457,3.6591448489016
21/06/2021 12:58:12.458,3.6642342965432
21/06/2021 12:58:12.459,3.6629619346328
21/06/2021 12:58:12.460,3.6612654520856
21/06/2021 12:58:12.461,3.6659307790904
21/06/2021 12:58:12.462,3.6631033081784
21/06/2021 12:58:12.463,3.6628205610872
21/06/2021 12:58:12.464,3.6669203939096
21/06/2021 12:58:12.465,3.6638101759064
21/06/2021 12:58:12.466,3.66465841718
21/06/2021 12:58:12.467,3.6687582500024
21/06/2021 12:58:12.468,3.6656480319992
21/06/2021 12:58:12.469,3.6659307790904
21/06/2021 12:58:12.470,3.668899623548
21/06/2021 12:58:12.471,3.6673445145464
21/06/2021 12:58:12.472,3.66465841718
21/06/2021 12:58:12.473,3.6680513822744
21/06/2021 12:58:12.474,3.669606491276
21/06/2021 12:58:12.475,3.665365284908
21/06/2021 12:58:12.476,3.6656480319992
21/06/2021 12:58:12.477,3.6691823706392
21/06/2021 12:58:12.478,3.6672031410008
21/06/2021 12:58:12.479,3.66465841718
21/06/2021 12:58:12.480,3.66819275582
21/06/2021 12:58:12.481,3.6683341293656
21/06/2021 12:58:12.482,3.6640929229976
21/06/2021 12:58:12.483,3.6657894055448
21/06/2021 12:58:12.484,3.668899623548
21/06/2021 12:58:12.485,3.6638101759064
21/06/2021 12:58:12.486,3.6652239113624
21/06/2021 12:58:12.487,3.6677686351832
21/06/2021 12:58:12.488,3.662537813996
21/06/2021 12:58:12.489,3.6649411642712
21/06/2021 12:58:12.490,3.665365284908
21/06/2021 12:58:12.491,3.6608413314488
21/06/2021 12:58:12.492,3.665365284908
21/06/2021 12:58:12.493,3.6626791875416
21/06/2021 12:58:12.494,3.6614068256312
21/06/2021 12:58:12.495,3.6652239113624
21/06/2021 12:58:12.496,3.6606999579032
21/06/2021 12:58:12.497,3.6635274288152
21/06/2021 12:58:12.498,3.6652239113624
21/06/2021 12:58:12.499,3.6608413314488
21/06/2021 12:58:12.500,3.6659307790904
21/06/2021 12:58:12.501,3.6649411642712
21/06/2021 12:58:12.502,3.6621136933592
21/06/2021 12:58:12.503,3.6664962732728
21/06/2021 12:58:12.504,3.666779020364
21/06/2021 12:58:12.505,3.6633860552696
21/06/2021 12:58:12.506,3.6680513822744
21/06/2021 12:58:12.507,3.6690409970936
21/06/2021 12:58:12.508,3.66465841718
21/06/2021 12:58:12.509,3.6669203939096
21/06/2021 12:58:12.510,3.669606491276
21/06/2021 12:58:12.511,3.6655066584536
21/06/2021 12:58:12.512,3.6649411642712
21/06/2021 12:58:12.513,3.6694651177304
21/06/2021 12:58:12.514,3.6666376468184
