Displacement_mm_0.001s_pr_step
4.0452360019352
4.049194461212
4.044246387116
4.0431153987512
4.0472152315736
4.0460842432088
4.0419844103864
4.0459428696632
4.047073858028
4.0424085310232
4.0443877606616
4.0487703405752
4.0455187490264
4.0445291342072
4.0493358347576
4.0479220993016
4.0436808929336
4.047073858028
4.0487703405752
4.0436808929336
4.0452360019352
4.0487703405752
4.0432567722968
4.0431153987512
4.047780725756
4.0448118812984
4.0419844103864
4.0465083638456
4.0459428696632
4.0418430368408
4.0452360019352
4.0482048463928
4.0439636400248
4.0455187490264
4.0496185818488
4.0465083638456
4.044246387116
4.0487703405752
4.0476393522104
4.0431153987512
4.0467911109368
4.0482048463928
4.0431153987512
4.044246387116
4.0476393522104
4.0443877606616
4.0424085310232
4.0474979786648
4.0448118812984
4.0419844103864
4.0465083638456
4.0469324844824
4.0429740252056
4.0473566051192
4.049194461212
4.0448118812984
4.0445291342072
4.0482048463928
4.0462256167544
4.0445291342072
4.0482048463928
4.0473566051192
4.0429740252056
4.044953254844
4.0480634728472
4.0424085310232
4.043539519388
4.0479220993016
4.043539519388
4.0419844103864
4.0476393522104
4.0460842432088
4.0426912781144
4.0480634728472
4.0493358347576
4.0446705077528
4.045660122572
4.0486289670296
4.0445291342072
4.0443877606616
4.049194461212
4.0460842432088
4.04283265166
4.0467911109368
4.0473566051192
4.0417016632952
4.0443877606616
4.0483462199384
4.0432567722968
4.0431153987512
4.047780725756
4.0462256167544
4.0433981458424
4.0489117141208
4.0482048463928
4.043539519388
4.0466497373912
4.0487703405752
4.0436808929336
4.0453773754808
4.0493358347576
4.0453773754808
4.0436808929336
4.0479220993016
4.0463669903
4.0417016632952
4.0459428696632
4.0473566051192
4.042125783932
4.0441050135704
4.0482048463928
4.044246387116
4.0439636400248
4.0496185818488
4.0469324844824
4.0429740252056
4.0472152315736
4.047780725756
4.0432567722968
4.0455187490264
4.0482048463928
4.0431153987512
4.0439636400248
4.0482048463928
4.044953254844
4.0418430368408
4.0469324844824
4.0458014961176
4.0417016632952
4.0455187490264
4.047073858028
4.0429740252056
4.044953254844
4.0500427024856
4.0465083638456
4.044246387116
4.0493358347576
4.0462256167544
4.0431153987512
4.0474979786648
4.0490530876664
4.0431153987512
4.0458014961176
4.0482048463928
4.0436808929336
4.0426912781144
4.047780725756
4.0452360019352
4.0419844103864
4.0466497373912
4.0472152315736
4.04283265166
4.0455187490264
4.0493358347576
4.0455187490264
4.044953254844
4.049194461212
4.0455187490264
4.043539519388
4.0480634728472
4.0465083638456
4.0429740252056
4.0460842432088
4.0474979786648
4.0424085310232
4.0439636400248
4.0482048463928
4.0443877606616
4.0425499045688
4.0479220993016
4.0453773754808
4.04283265166
4.0474979786648
4.0490530876664
4.0443877606616
4.0467911109368
4.0496185818488
4.0439636400248
4.0441050135704
4.049194461212
4.0469324844824
4.0431153987512
4.0473566051192
4.0465083638456
4.0426912781144
4.0443877606616
4.047073858028
4.04283265166
4.043539519388
4.0482048463928
4.0436808929336
4.0426912781144
4.0487703405752
4.0476393522104
4.0432567722968
4.0482048463928
4.0489117141208
4.0438222664792
4.0452360019352
4.04990132894
4.0450946283896
4.044246387116
4.0489117141208
4.0453773754808
4.0419844103864
4.0463669903
4.0466497373912
4.0424085310232
4.0448118812984
4.0482048463928
4.0438222664792
4.0441050135704
4.048487593484
4.0462256167544
4.0439636400248
4.0490530876664
4.0473566051192
4.0432567722968
4.047073858028
4.0487703405752
4.0431153987512
4.0452360019352
4.048487593484
4.0443877606616
4.0436808929336
4.047073858028
4.0445291342072
4.0419844103864
4.0460842432088
4.0469324844824
4.0426912781144
4.045660122572
4.0489117141208
4.0467911109368
4.045660122572
4.0474979786648
4.0438222664792
4.0438222664792
4.04990132894
4.0483462199384
4.0422671574776
4.0463669903
4.04990132894
4.0443877606616
4.043539519388
4.0474979786648
4.0439636400248
4.0432567722968
4.0467911109368
4.0446705077528
4.0411361691128
4.0459428696632
4.0476393522104
4.0419844103864
4.044246387116
4.044953254844
4.040005180748
4.043539519388
4.040712048476
4.0405706749304
4.0465083638456
4.0436808929336
4.0433981458424
4.0490530876664
4.0480634728472
4.0453773754808
4.0463669903
4.050608196668
4.0486289670296
4.0445291342072
4.0469324844824
4.0494772083032
4.0436808929336
4.0455187490264
4.049194461212
4.0455187490264
4.044246387116
4.0472152315736
4.0446705077528
4.0418430368408
4.0466497373912
4.0426912781144
4.0398638072024
4.0473566051192
4.0418430368408
4.041418916204
4.045660122572
4.0443877606616
4.0417016632952
4.0469324844824
4.0458014961176
4.0422671574776
4.047073858028
4.047073858028
4.0431153987512
4.0465083638456
4.049194461212
4.042125783932
4.0446705077528
4.0490530876664
4.0446705077528
4.0436808929336
4.0482048463928
4.0474979786648
4.0404293013848
4.0298262854648
4.0031066853464
3.9731354936792
3.9533431972952
3.9356715040952
3.9199790405336
3.9172929431672
3.9117793748888
3.9105070129784
3.9201204140792
3.929026947452
3.941043698828
3.9532018237496
3.9696011550392
3.9881210895128
4.0137097012664
4.0370363362904
4.0620594538616
4.0828413650648
4.1067334942712
4.124829308108
4.136846059484
4.1463180870392
4.1577693442328
4.1536695114104
4.1521144024088
4.1499937992248
4.1400976510328
4.1270912848376
4.1077231090904
4.0968373460792
4.0791656528792
4.058383741676
4.0339261182872
4.0168199192696
3.9974517435224
3.9775180735928
3.9666323105816
3.9546155592056
3.9440125432856
3.9386403485528
