Model:              Journal_bearing_7.mph
Version:            COMSOL 5.6.0.401
Date:               Oct 24 2021, 03:26
Dimension:          1
Nodes:              338
Expressions:        1
Description:        Global
r                       Height
0     			  0
-0.005654271474750916     0.14053408061748474
-0.01130497159044813      0.581490067088877
-0.01694853124378484      1.0936769383030662
-0.022581385841523378     1.6212939732729328
-0.028199977551968482     2.1497352894465913
-0.03380075755217036      2.6748843236632
-0.03938018826943713      3.194891673467019
-0.044934745615741595     3.7095783577468966
-0.05046092121361078      4.220113650080738
-0.05595522461209234      4.72645518666737
-0.06141418549139814      5.229105130733492
-0.06683435585483283      5.727818271232994
-0.0722123122066221       6.221619817809415
-0.0775446577142663       6.709298378106239
-0.08282802435405254      7.189931837232741
-0.08805907503837054      7.663244877436774
-0.09323450572348893      8.12928733627318
-0.09835104749645986      8.588341722349922
-0.10340546863983476      9.04053974268703
-0.10839457667288598      9.485612632566333
-0.11331522036804617      9.922948399862788
-0.11816429174129156      10.351881995954587
-0.12293872801521052      10.771955941508315
-0.12763551355352015      11.1830602636306
-0.13225168176580643      11.585306615051765
-0.13678431698128618      11.978783880223611
-0.14123055629040757      12.363429485165351
-0.14558759135312488      12.739052292548884
-0.1498526701727066       13.105399358436026
-0.15402309883395496      13.462202865086198
-0.15809624320474103      13.80922015755586
-0.16206953059977905      14.146288662309633
-0.1659404514055891       14.47334557395498
-0.16970656066562337      14.79038153660829
-0.17336547962455257      15.097364660278604
-0.17691489723073925      15.394202057676116
-0.18035257159594725      15.68076070782096
-0.18367633141136638      15.956911477511817
-0.18688407731905787      16.22255527503502
-0.1899737832379534       16.47762469705572
-0.19294349764357177      16.722075334787196
-0.19579134480064328      16.95587528936787
-0.1985155259478645       17.17899423483149
-0.2011143204340344       17.391395283298444
-0.2035860868048544       17.593032910231855
-0.20592926383970644      17.78385462272727
-0.20814237153775303      17.96380190894802
-0.2102240120527377       18.132809750874074
-0.2121728705758945       18.29080658341673
-0.21398771616640955      18.43771505755195
-0.21566740252890956      18.57345249788132
-0.21721086873748663      18.697930975044905
-0.21861713990580164      18.81105802517932
-0.21988532780284353      18.9127383999965
-0.22101463141395494      19.002876184458135
-0.22200433744677034      19.08137663755567
-0.2228538207817465       19.148147669796185
-0.2235625448670019       19.203101019883093
-0.2241300620572138       19.24615303180604
-0.2245560138963611       19.277224946621956
-0.22484013134413258      19.29624279014329
-0.22498223494585862      19.303136992729492
-0.22498223494585862      19.29784181326484
-0.22484013134413258      19.28029460898587
-0.2245560138963611       19.25043502325848
-0.2241300620572138       19.20820418002541
-0.2235625448670019       19.153543952843382
-0.2228538207817465       19.08639635041201
-0.2220043374467703       19.00670304539205
-0.22101463141395494      18.91440506316576
-0.21988532780284353      18.80944264340114
-0.21861713990580162      18.691755295803894
-0.21721086873748663      18.5612820881612
-0.21566740252890954      18.41796222241963
